,tweet_id,timestamp,source,text,expanded_urls,rating_numerator,rating_denominator,name,jpg_url,p1,p1_conf,p1_dog,retweet_count,favorite_count,dog_slang
133,866720684873056260,2017-05-22 18:21:28,Twitter for iPhone,He was providing for his family,https://twitter.com/nbcnews/status/866458718883467265,13.0,10.0,,,,,,5168.0,20888.0,
134,866686824827068416,2017-05-22 16:06:55,Twitter for iPhone,This is Lili. She can't believe you betrayed her with bath time. Never looking you in the eye again.,"https://twitter.com/dog_rates/status/866686824827068416/photo/1,https://twitter.com/dog_rates/status/866686824827068416/photo/1",12.0,10.0,Lili,https://pbs.twimg.com/media/DAcXEWuXkAIBDGJ.jpg,flat-coated retriever,0.51473,True,3727.0,20070.0,
135,866450705531457537,2017-05-22 00:28:40,Twitter for iPhone,This is Jamesy. He gives a kiss to every other pupper he sees on his walk.,"https://twitter.com/dog_rates/status/866450705531457537/photo/1,https://twitter.com/dog_rates/status/866450705531457537/photo/1",13.0,10.0,Jamesy,https://pbs.twimg.com/media/DAZAUfBXcAAG_Nn.jpg,french bulldog,0.905334,True,32883.0,106827.0,pupper
136,866334964761202691,2017-05-21 16:48:45,Twitter for iPhone,This is Coco. At first I thought she was a cloud but clouds don't bork with such passion.,"https://twitter.com/dog_rates/status/866334964761202691/photo/1,https://twitter.com/dog_rates/status/866334964761202691/photo/1",12.0,10.0,Coco,https://pbs.twimg.com/media/DAXXDQNXgAAoYQH.jpg,samoyed,0.984086,True,15546.0,54720.0,
137,866094527597207552,2017-05-21 00:53:21,Twitter for iPhone,"RT @dog_rates: Here's a pupper before and after being asked ""who's a good girl?"" Unsure as h*ck.","https://twitter.com/dog_rates/status/837820167694528512/photo/1,https://twitter.com/dog_rates/status/837820167694528512/photo/1",12.0,10.0,,,,,,8952.0,0.0,pupper
138,865718153858494464,2017-05-19 23:57:46,Twitter for iPhone,"Meet Boomer. He's just checking pup on you. Hopes you had a good day. If not, he hopes he made it better.",https://twitter.com/dog_rates/status/865718153858494464/photo/1,13.0,10.0,Boomer,https://pbs.twimg.com/media/DAOmEZiXYAAcv2S.jpg,golden retriever,0.673664,True,6008.0,26640.0,
139,865359393868664832,2017-05-19 00:12:11,Twitter for iPhone,This is Sammy. Her tongue ejects without warning sometimes. It's a serious condition. Needs a hefty dose from a BlepiPen.,"https://twitter.com/dog_rates/status/865359393868664832/photo/1,https://twitter.com/dog_rates/status/865359393868664832/photo/1",13.0,10.0,Sammy,https://pbs.twimg.com/media/DAJfxqGVoAAnvQt.jpg,chesapeake bay retriever,0.832435,True,5384.0,27530.0,
140,865006731092295680,2017-05-18 00:50:50,Twitter for iPhone,This is Nelly. He really hopes you like his Hawaiian shirt. He already tore the tags off.,https://twitter.com/dog_rates/status/865006731092295680/photo/1,13.0,10.0,Nelly,https://pbs.twimg.com/media/DAEfCFXUIAA1uqj.jpg,pembroke,0.989882,True,8209.0,29063.0,
141,864873206498414592,2017-05-17 16:00:15,Twitter for iPhone,We only rate dogs. Please don't send in Jesus. We're trying to remain professional and legitimate. Thank you...,"https://twitter.com/dog_rates/status/864873206498414592/photo/1,https://twitter.com/dog_rates/status/864873206498414592/photo/1",14.0,10.0,,https://pbs.twimg.com/media/DAClmHkXcAA1kSv.jpg,pole,0.478616,False,9361.0,33651.0,
142,864279568663928832,2017-05-16 00:41:21,Twitter for iPhone,This is Meatball. He doing what's known in the industry as a mid-strut mlem. H*ckin fancy boy.,"https://twitter.com/dog_rates/status/864279568663928832/photo/1,https://twitter.com/dog_rates/status/864279568663928832/photo/1",12.0,10.0,Meatball,https://pbs.twimg.com/media/C_6JrWZVwAAHhCD.jpg,bull mastiff,0.668613,True,3266.0,15195.0,
143,864197398364647424,2017-05-15 19:14:50,Twitter for iPhone,This is Paisley. She ate a flower just to prove she could. Savage af.,"https://twitter.com/dog_rates/status/864197398364647424/photo/1,https://twitter.com/dog_rates/status/864197398364647424/photo/1,https://twitter.com/dog_rates/status/864197398364647424/photo/1,https://twitter.com/dog_rates/status/864197398364647424/photo/1",13.0,10.0,Paisley,https://pbs.twimg.com/media/C_4-8iPV0AA1Twg.jpg,golden retriever,0.945905,True,9616.0,31459.0,
144,863907417377173506,2017-05-15 00:02:33,Twitter for iPhone,This is Albus. He's quite impressive at hide and seek. Knows he's been found this time.,"https://twitter.com/dog_rates/status/863907417377173506/photo/1,https://twitter.com/dog_rates/status/863907417377173506/photo/1",13.0,10.0,Albus,https://pbs.twimg.com/media/C_03NPeUQAAgrMl.jpg,marmot,0.358828,False,4441.0,21477.0,
145,863553081350529029,2017-05-14 00:34:33,Twitter for iPhone,This is Neptune. He's a backpup vocalist for the Dixie Chicks.,https://twitter.com/dog_rates/status/863553081350529029/video/1,13.0,10.0,Neptune,https://pbs.twimg.com/ext_tw_video_thumb/863553036815355904/pu/img/B6Dos-XOD8l82tK7.jpg,eskimo dog,0.41333,True,4489.0,15935.0,
146,863471782782697472,2017-05-13 19:11:30,Twitter for iPhone,RT @dog_rates: Say hello to Quinn. She's quite the goofball. Not even a year old. Confirmed,"https://www.gofundme.com/helpquinny,https://twitter.com/dog_rates/status/863062471531167744/photo/1,https://twitter.com/dog_rates/status/863062471531167744/photo/1,https://twitter.com/dog_rates/status/863062471531167744/photo/1,https://twitter.com/dog_rates/status/863062471531167744/photo/1",13.0,10.0,Quinn,,,,,2687.0,0.0,
147,863432100342583297,2017-05-13 16:33:49,Twitter for iPhone,This is Belle. She's never been more pupset. Encountered the worst imaginable type of zone.,https://twitter.com/dog_rates/status/863432100342583297/photo/1,12.0,10.0,Belle,https://pbs.twimg.com/media/C_uG6eAUAAAvMvR.jpg,staffordshire bullterrier,0.690517,True,5664.0,24829.0,
148,863427515083354112,2017-05-13 16:15:35,Twitter for iPhone,,,12.0,10.0,,,,,,105.0,2363.0,
149,863079547188785154,2017-05-12 17:12:53,Twitter for iPhone,"Ladies and gentlemen... I found Pipsy. He may have changed his name to Pablo, but he never changed his love for the sea. Pupgraded to",https://twitter.com/dog_rates/status/863079547188785154/photo/1,14.0,10.0,,https://pbs.twimg.com/media/C_pGRInUwAAmTY_.jpg,lakeland terrier,0.275242,True,1195.0,9094.0,
150,863062471531167744,2017-05-12 16:05:02,Twitter for iPhone,Say hello to Quinn. She's quite the goofball. Not even a year old. Confirmed,"https://www.gofundme.com/helpquinny,https://twitter.com/dog_rates/status/863062471531167744/photo/1,https://twitter.com/dog_rates/status/863062471531167744/photo/1,https://twitter.com/dog_rates/status/863062471531167744/photo/1,https://twitter.com/dog_rates/status/863062471531167744/photo/1",13.0,10.0,Quinn,https://pbs.twimg.com/media/C_o2vKCUwAAgtOp.jpg,french bulldog,0.935804,True,2687.0,8945.0,
151,862831371563274240,2017-05-12 00:46:44,Twitter for iPhone,This is Zooey. She's the world's biggest fan of illiterate delivery people.,"https://twitter.com/dog_rates/status/862831371563274240/photo/1,https://twitter.com/dog_rates/status/862831371563274240/photo/1",13.0,10.0,Zooey,https://pbs.twimg.com/media/C_lkieeVwAAm0L4.jpg,australian terrier,0.207281,True,5457.0,20011.0,
152,862722525377298433,2017-05-11 17:34:13,Twitter for iPhone,"This is Dave. He passed the h*ck out. It's barely the afternoon on a Thursday, Dave. Get it together. Still",https://twitter.com/dog_rates/status/862722525377298433/photo/1,11.0,10.0,Dave,https://pbs.twimg.com/media/C_kBjuUUIAArs2-.jpg,basset,0.39333,True,3809.0,17779.0,
153,862457590147678208,2017-05-11 00:01:27,Twitter for iPhone,"This is Jersey. He likes to watch movies, but only if you watch with him. Enjoys horror films like The Bababork and H*ckraiser.","https://twitter.com/dog_rates/status/862457590147678208/photo/1,https://twitter.com/dog_rates/status/862457590147678208/photo/1,https://twitter.com/dog_rates/status/862457590147678208/photo/1",13.0,10.0,Jersey,https://pbs.twimg.com/media/C_gQmaTUMAAPYSS.jpg,home theater,0.4963479999999999,False,5388.0,21492.0,
154,862096992088072192,2017-05-10 00:08:34,Twitter for iPhone,We only rate dogs. Please don't send perfectly toasted marshmallows attempting to drive. Thank you...,"https://twitter.com/dog_rates/status/862096992088072192/photo/1,https://twitter.com/dog_rates/status/862096992088072192/photo/1",13.0,10.0,,https://pbs.twimg.com/media/C_bIo7QXYAAGfPu.jpg,chow,0.677589,True,21840.0,66437.0,
155,861769973181624320,2017-05-09 02:29:07,Twitter for iPhone,"RT @dog_rates: ""Good afternoon class today we're going to learn what makes a good boy so good""","https://twitter.com/dog_rates/status/806629075125202948/photo/1,https://twitter.com/dog_rates/status/806629075125202948/photo/1,https://twitter.com/dog_rates/status/806629075125202948/photo/1,https://twitter.com/dog_rates/status/806629075125202948/photo/1",13.0,10.0,,https://pbs.twimg.com/media/CzG425nWgAAnP7P.jpg,arabian camel,0.366248,False,37911.0,0.0,
156,861383897657036800,2017-05-08 00:54:59,Twitter for iPhone,This is Hobbes. He's never seen bubbles before.,https://twitter.com/dog_rates/status/861383897657036800/photo/1,13.0,10.0,Hobbes,https://pbs.twimg.com/media/C_RAFTxUAAAbXjV.jpg,cardigan,0.771008,True,11528.0,37744.0,
157,861288531465048066,2017-05-07 18:36:02,Twitter for iPhone,HI. MY. NAME. IS. BOOMER. AND. I. WANT. TO. SAY. IT'S. H*CKIN. RIDICULOUS. THAT. DOGS. CAN'T VOTE. ABSOLUTE. CODSWALLUP. THANK. YOU.,https://twitter.com/dog_rates/status/861288531465048066/video/1,13.0,10.0,,https://pbs.twimg.com/ext_tw_video_thumb/861288473281437696/pu/img/RERGmRgPyaaaB-tB.jpg,syringe,0.1447119999999999,False,4479.0,18032.0,
158,861005113778896900,2017-05-06 23:49:50,Twitter for iPhone,This is Burt. He thinks your thesis statement is comically underdeveloped.,https://twitter.com/dog_rates/status/861005113778896900/photo/1,12.0,10.0,Burt,https://pbs.twimg.com/media/C_LnlF5VoAEsL1K.jpg,german shepherd,0.507951,True,4119.0,17538.0,
159,860981674716409858,2017-05-06 22:16:42,Twitter for iPhone,,"https://www.gofundme.com/help-lorenzo-beat-cancer,https://twitter.com/dog_rates/status/860563773140209665/photo/1,https://twitter.com/dog_rates/status/860563773140209665/photo/1",13.0,10.0,Lorenzo,,,,,2334.0,0.0,
160,860924035999428608,2017-05-06 18:27:40,Twitter for iPhone,RT @tallylott: h*ckin adorable promposal.,"https://twitter.com/tallylott/status/860914485250469888/photo/1,https://twitter.com/tallylott/status/860914485250469888/photo/1,https://twitter.com/tallylott/status/860914485250469888/photo/1,https://twitter.com/tallylott/status/860914485250469888/photo/1",13.0,10.0,,https://pbs.twimg.com/media/C_KVJjDXsAEUCWn.jpg,envelope,0.933016,False,882.0,0.0,
161,860563773140209665,2017-05-05 18:36:06,Twitter for iPhone,,"https://www.gofundme.com/help-lorenzo-beat-cancer,https://twitter.com/dog_rates/status/860563773140209665/photo/1,https://twitter.com/dog_rates/status/860563773140209665/photo/1",13.0,10.0,Lorenzo,https://pbs.twimg.com/media/C_FWL0vVwAA13N7.jpg,cardigan,0.583936,True,2334.0,7878.0,
162,860524505164394496,2017-05-05 16:00:04,Twitter for iPhone,This is Carl. He likes to dance. Doesn't care what you think about it.,https://twitter.com/dog_rates/status/860524505164394496/photo/1,13.0,10.0,Carl,https://pbs.twimg.com/media/C_EyeKuXkAAdxY-.jpg,bedlington terrier,0.286558,True,5698.0,24678.0,
163,860276583193509888,2017-05-04 23:34:55,Twitter for iPhone,This is Jordy. He likes to go on adventures and watch the small scaly underwater dogs with fins pass him by.,https://twitter.com/dog_rates/status/860276583193509888/photo/1,12.0,10.0,Jordy,https://pbs.twimg.com/media/C_BQ_NlVwAAgYGD.jpg,lakeside,0.312299,False,3745.0,19154.0,
164,860184849394610176,2017-05-04 17:30:24,Twitter for iPhone,Here we have perhaps the wisest dog of all. Above average with light sabers. Immortal as h*ck.,https://twitter.com/dog_rates/status/860184849394610176/photo/1,14.0,10.0,,https://pbs.twimg.com/media/C-_9jWWUwAAnwkd.jpg,chimpanzee,0.267612,False,6295.0,17474.0,
165,860177593139703809,2017-05-04 17:01:34,Twitter for iPhone,RT @dog_rates: Ohboyohboyohboyohboyohboyohboyohboyohboyohboyohboyohboyohboyohboyohboyohboy.,https://twitter.com/dog_rates/status/761672994376806400/video/1,10.0,10.0,,,,,,33421.0,0.0,
166,859924526012018688,2017-05-04 00:15:58,Twitter for iPhone,Meet Milky. She has no idea what happened. Just as pupset as you. Perhaps a sheep exploded. Even offered to help clean.,https://twitter.com/dog_rates/status/859924526012018688/photo/1,12.0,10.0,Milky,https://pbs.twimg.com/media/C-8QypZXcAAekaF.jpg,french bulldog,0.254587,True,4349.0,20021.0,
167,859851578198683649,2017-05-03 19:26:06,Twitter for iPhone,Meet Trooper. He picks pup recyclables that have blown out of bins in the neighborhood and puts them back.,"https://twitter.com/dog_rates/status/859851578198683649/photo/1,https://twitter.com/dog_rates/status/859851578198683649/photo/1,https://twitter.com/dog_rates/status/859851578198683649/photo/1,https://twitter.com/dog_rates/status/859851578198683649/photo/1",13.0,10.0,Trooper,https://pbs.twimg.com/media/C-7OcfyXsAAsqzU.jpg,labrador retriever,0.899086,True,3780.0,16105.0,
168,859607811541651456,2017-05-03 03:17:27,Twitter for iPhone,Sorry for the lack of posts today. I came home from school and had to spend quality time with my puppo. Her name is Zoey and she's,https://twitter.com/dog_rates/status/859607811541651456/photo/1,13.0,10.0,,https://pbs.twimg.com/media/C-3wvtxXcAUTuBE.jpg,golden retriever,0.8955290000000001,True,1704.0,19476.0,puppo
169,859196978902773760,2017-05-02 00:04:57,Twitter for iPhone,We only rate dogs. This is quite clearly a smol broken polar bear. We'd appreciate if you only send dogs. Thank you...,https://twitter.com/dog_rates/status/859196978902773760/video/1,12.0,10.0,quite,https://pbs.twimg.com/ext_tw_video_thumb/859196962498805762/pu/img/-yBpr4-o4GJZECYE.jpg,angora,0.2242179999999999,False,25661.0,75193.0,
170,859074603037188101,2017-05-01 15:58:40,Twitter for iPhone,Here we have an exotic dog. Good at ukulele. Fashionable af. Has two more arms if needed. Is blue. Knows what 'ohana means.,https://twitter.com/dog_rates/status/859074603037188101/photo/1,13.0,10.0,,https://pbs.twimg.com/media/C-wLyufW0AA546I.jpg,revolver,0.190292,False,14740.0,35553.0,
171,858860390427611136,2017-05-01 01:47:28,Twitter for iPhone,"RT @dog_rates: Meet Winston. He knows he's a little too big for the swing, but he doesn't care. Kindly requests a push.",https://twitter.com/dog_rates/status/839549326359670784/photo/1,12.0,10.0,Winston,,,,,8805.0,0.0,
172,858843525470990336,2017-05-01 00:40:27,Twitter for iPhone,I have stumbled puppon a doggo painting party. They're looking to be the next Pupcasso or Puppollock. All,https://twitter.com/dog_rates/status/858843525470990336/photo/1,13.0,10.0,,https://pbs.twimg.com/media/C-s5oYZXkAAMHHq.jpg,golden retriever,0.57812,True,3771.0,16304.0,doggo
173,858471635011153920,2017-04-30 00:02:42,Twitter for iPhone,This is Sophie. She just arrived. Used pawority shipping. Speedy as h*ck delivery.,https://twitter.com/dog_rates/status/858471635011153920/photo/1,13.0,10.0,Sophie,https://pbs.twimg.com/media/C-nnZBdXkAAB-wg.jpg,pembroke,0.987407,True,5271.0,22640.0,
174,858107933456039936,2017-04-28 23:57:28,Twitter for iPhone,This is Wyatt. He had an interview earlier today. Was just told he didn't get the job. A h*ckin injustice. Still,https://twitter.com/dog_rates/status/858107933456039936/photo/1,12.0,10.0,Wyatt,https://pbs.twimg.com/media/C-icm_WXUAAmuRR.jpg,golden retriever,0.863874,True,3154.0,16524.0,
175,857989990357356544,2017-04-28 16:08:49,Twitter for iPhone,This is Rosie. She was just informed of the walk that's about to happen. Knows there are many a stick along the way.,https://twitter.com/dog_rates/status/857989990357356544/photo/1,12.0,10.0,Rosie,https://pbs.twimg.com/media/C-gxV9ZXkAIBL-S.jpg,french bulldog,0.43258,True,2812.0,16952.0,
176,857746408056729600,2017-04-28 00:00:54,Twitter for iPhone,Meet Thor. He doesn't have finals because he's a dog but is pupset you have finals. Just wants to play.,"https://twitter.com/dog_rates/status/857746408056729600/photo/1,https://twitter.com/dog_rates/status/857746408056729600/photo/1,https://twitter.com/dog_rates/status/857746408056729600/photo/1",13.0,10.0,Thor,https://pbs.twimg.com/media/C-dTzBzXUAQRjYz.jpg,labrador retriever,0.919832,True,11524.0,36021.0,
177,857393404942143489,2017-04-27 00:38:11,Twitter for iPhone,"Instead of the usual nightly dog rate, I'm sharing this story with you. Meeko is","https://www.gofundme.com/meeko-needs-heart-surgery,https://twitter.com/dog_rates/status/857393404942143489/photo/1,https://twitter.com/dog_rates/status/857393404942143489/photo/1,https://twitter.com/dog_rates/status/857393404942143489/photo/1,https://twitter.com/dog_rates/status/857393404942143489/photo/1",13.0,10.0,,https://pbs.twimg.com/media/C-YSwA_XgAEOr25.jpg,malamute,0.8415969999999999,True,1785.0,6236.0,
178,857263160327368704,2017-04-26 16:00:39,Twitter for iPhone,This is Oscar and Oliver. Oliver shrunk Oscar. Oscar isn't pleased about it. Quite pupset tbh. Oliver doesn't seem to mind. Both,https://twitter.com/dog_rates/status/857263160327368704/photo/1,13.0,10.0,Oscar,https://pbs.twimg.com/media/C-WcS4MXoAADrBU.jpg,samoyed,0.998021,True,4934.0,21041.0,
179,857214891891077121,2017-04-26 12:48:51,Twitter for iPhone,,,12.0,10.0,,,,,,20.0,242.0,
180,857062103051644929,2017-04-26 02:41:43,Twitter for iPhone,RT @AaronChewning: First time wearing my @dog_rates hat on a flight and I get DOUBLE OPEN ROWS. Really makes you think.,https://twitter.com/AaronChewning/status/857061112319234050/photo/1,13.0,10.0,,,,,,183.0,0.0,
181,857029823797047296,2017-04-26 00:33:27,Twitter for iPhone,This is Zeke. He performs group cheeky wink tutorials. Pawfect execution here.,"https://twitter.com/dog_rates/status/857029823797047296/photo/1,https://twitter.com/dog_rates/status/857029823797047296/photo/1",12.0,10.0,Zeke,https://pbs.twimg.com/media/C-TIEwMW0AEjb55.jpg,golden retriever,0.968623,True,4364.0,19910.0,
182,856602993587888130,2017-04-24 20:17:23,Twitter for iPhone,RT @dog_rates: This is Luna. It's her first time outside and a bee stung her nose. Completely h*ckin uncalled for.,https://twitter.com/dog_rates/status/844704788403113984/photo/1,13.0,10.0,Luna,,,,,11633.0,0.0,
183,856543823941562368,2017-04-24 16:22:16,Twitter for iPhone,This is Callie. She'll be your navigator today. Takes her job very seriously. Will shift for you. One ear always in the pupholder.,https://twitter.com/dog_rates/status/856543823941562368/photo/1,12.0,10.0,Callie,https://pbs.twimg.com/media/C-MOEDCXYAEjp7o.jpg,boston bull,0.30691,True,3131.0,17135.0,
184,856526610513747968,2017-04-24 15:13:52,Twitter for iPhone,,https://twitter.com/dog_rates/status/856526610513747968/photo/1,14.0,10.0,,https://pbs.twimg.com/media/C-L-aIYXgAIR0jY.jpg,old english sheepdog,0.798481,True,2068.0,12446.0,
185,856330835276025856,2017-04-24 02:15:55,Twitter for iPhone,RT @Jenna_Marbles: @dog_rates Thanks for rating my cermets,,14.0,10.0,,,,,,731.0,0.0,
186,856288084350160898,2017-04-23 23:26:03,Twitter for iPhone,,,14.0,10.0,,,,,,17.0,545.0,
187,856282028240666624,2017-04-23 23:01:59,Twitter for iPhone,"This is Cermet, Paesh, and Morple. They are absolute h*ckin superstars. Watered every day so they can grow.","https://twitter.com/dog_rates/status/856282028240666624/photo/1,https://twitter.com/dog_rates/status/856282028240666624/photo/1,https://twitter.com/dog_rates/status/856282028240666624/photo/1,https://twitter.com/dog_rates/status/856282028240666624/photo/1",14.0,10.0,Cermet,https://pbs.twimg.com/media/C-If9ZwXoAAfDX2.jpg,chihuahua,0.8765430000000001,True,6841.0,29086.0,
188,855862651834028034,2017-04-22 19:15:32,Twitter for iPhone,@dhmontgomery We also gave snoop dogg a,,420.0,10.0,,,,,,27.0,320.0,
189,855860136149123072,2017-04-22 19:05:32,Twitter for iPhone,,,666.0,10.0,,,,,,1058.0,4407.0,
190,855857698524602368,2017-04-22 18:55:51,Twitter for iPhone,"HE'S LIKE ""WAIT A MINUTE I'M AN ANIMAL THIS IS AMAZING HI HUMAN I LOVE YOU AS WELL""",https://twitter.com/perfy/status/855857318168150016,13.0,10.0,,,,,,2313.0,12498.0,
191,855851453814013952,2017-04-22 18:31:02,Twitter for iPhone,Here's a puppo participating in the #ScienceMarch. Cleverly disguising her own doggo agenda.,https://twitter.com/dog_rates/status/855851453814013952/photo/1,13.0,10.0,,https://pbs.twimg.com/media/C-CYWrvWAAU8AXH.jpg,flat-coated retriever,0.321676,True,19196.0,47844.0,"doggo,puppo"
192,855818117272018944,2017-04-22 16:18:34,Twitter for iPhone,I HEARD HE TIED HIS OWN BOWTIE MARK AND HE JUST WANTS TO SAY HI AND MAYBE A NOGGIN PAT SHOW SOME RESPECT,https://twitter.com/markhalperin/status/855656431005061120,13.0,10.0,,,,,,5943.0,28056.0,
193,855459453768019968,2017-04-21 16:33:22,Twitter for iPhone,"Guys, we only rate dogs. This is quite clearly a bulbasaur. Please only send dogs. Thank you...","https://twitter.com/dog_rates/status/855459453768019968/photo/1,https://twitter.com/dog_rates/status/855459453768019968/photo/1",12.0,10.0,quite,https://pbs.twimg.com/media/C98z1ZAXsAEIFFn.jpg,blenheim spaniel,0.389513,True,8987.0,31657.0,
194,855245323840757760,2017-04-21 02:22:29,Twitter for iPhone,RT @dog_rates: Meet George. He looks slightly deflated but overall quite powerful. Not sure how that human restrained him.,"https://twitter.com/dog_rates/status/842163532590374912/photo/1,https://twitter.com/dog_rates/status/842163532590374912/photo/1",12.0,10.0,George,,,,,6568.0,0.0,
195,855138241867124737,2017-04-20 19:16:59,Twitter for iPhone,RT @frasercampbell_: oh my... what's that... beautiful scarf around your neck...,https://twitter.com/frasercampbell_/status/855122533267460096/photo/1,14.0,10.0,,,,,,50.0,0.0,
196,854732716440526848,2017-04-19 16:25:34,Twitter for iPhone,This is Marlee. She fetched a flower and immediately requested that it be placed behind her ear.,"https://twitter.com/dog_rates/status/854732716440526848/photo/1,https://twitter.com/dog_rates/status/854732716440526848/photo/1,https://twitter.com/dog_rates/status/854732716440526848/photo/1,https://twitter.com/dog_rates/status/854732716440526848/photo/1",12.0,10.0,Marlee,https://pbs.twimg.com/media/C9ye3b3WAAAlTo0.jpg,pembroke,0.6955479999999999,True,6690.0,24188.0,
197,854482394044301312,2017-04-18 23:50:52,Twitter for iPhone,This is Arya. She can barely contain her excitement for more peanut butter. Also patriotic af.,https://twitter.com/dog_rates/status/854482394044301312/photo/1,13.0,10.0,Arya,https://pbs.twimg.com/media/C9u7MtmV0AA741s.jpg,chihuahua,0.260242,True,7608.0,31131.0,
198,854365224396361728,2017-04-18 16:05:17,Twitter for iPhone,This is Einstein. He's having a really good day. Hopes you are too. H*ckin nifty tongue.,"https://twitter.com/dog_rates/status/854365224396361728/photo/1,https://twitter.com/dog_rates/status/854365224396361728/photo/1",13.0,10.0,Einstein,https://pbs.twimg.com/media/C9tQokgUIAEETSx.jpg,pembroke,0.90708,True,5159.0,20046.0,
199,854120357044912130,2017-04-17 23:52:16,Twitter for iPhone,Sometimes you guys remind me just how impactful a pupper can be. Cooper will be remembered as a good boy by so many.,"https://twitter.com/dog_rates/status/854120357044912130/photo/1,https://twitter.com/dog_rates/status/854120357044912130/photo/1,https://twitter.com/dog_rates/status/854120357044912130/photo/1,https://twitter.com/dog_rates/status/854120357044912130/photo/1",14.0,10.0,,https://pbs.twimg.com/media/C9px7jyVwAAnmwN.jpg,black-and-tan coonhound,0.8548610000000001,True,8285.0,33911.0,pupper
200,854010172552949760,2017-04-17 16:34:26,Twitter for iPhone,"At first I thought this was a shy doggo, but it's actually a Rare Canadian Floofer Owl. Amateurs would confuse the two.","https://twitter.com/dog_rates/status/854010172552949760/photo/1,https://twitter.com/dog_rates/status/854010172552949760/photo/1",11.0,10.0,,https://pbs.twimg.com/media/C9oNt91WAAAFSLS.jpg,english springer,0.3547329999999999,True,3433.0,17169.0,"doggo,floofer"
201,853760880890318849,2017-04-17 00:03:50,Twitter for iPhone,Say hello to Alice. I'm told she enjoys car rides and smells good.,https://twitter.com/dog_rates/status/853760880890318849/photo/1,12.0,10.0,Alice,https://pbs.twimg.com/media/C9kq_bbVwAAuRZd.jpg,miniature pinscher,0.292519,True,6403.0,30414.0,
202,853639147608842240,2017-04-16 16:00:07,Twitter for iPhone,A photographer took pictures before and after he told his bunny he's a good boy. Here are the results.,"https://twitter.com/dog_rates/status/853639147608842240/photo/1,https://twitter.com/dog_rates/status/853639147608842240/photo/1",13.0,10.0,,https://pbs.twimg.com/media/C9i8RhhXoAAdkMT.jpg,german shepherd,0.509879,True,11265.0,37198.0,
203,853299958564483072,2017-04-15 17:32:18,Twitter for iPhone,This is Rumpole. He'll be your Uber driver this evening. Won't start driving until you buckle pup.,"https://twitter.com/dog_rates/status/853299958564483072/photo/1,https://twitter.com/dog_rates/status/853299958564483072/photo/1",13.0,10.0,Rumpole,https://pbs.twimg.com/media/C9eHyF7XgAAOxPM.jpg,grille,0.65228,False,3928.0,16508.0,
204,852936405516943360,2017-04-14 17:27:40,Twitter for iPhone,"RT @dog_rates: I usually only share these on Friday's, but this is Blue. He's a very smoochable pooch who needs your help.","http://www.gofundme.com/bluethewhitehusky,https://twitter.com/dog_rates/status/831650051525054464/photo/1,https://twitter.com/dog_rates/status/831650051525054464/photo/1,https://twitter.com/dog_rates/status/831650051525054464/photo/1,https://twitter.com/dog_rates/status/831650051525054464/photo/1",13.0,10.0,,,,,,2243.0,0.0,
205,852912242202992640,2017-04-14 15:51:39,Twitter for iPhone,Meet Benny. He likes being adorable and making fun of you while you're on the trampoline.,"https://www.gofundme.com/bennys-medical-bills,https://twitter.com/dog_rates/status/852912242202992640/photo/1,https://twitter.com/dog_rates/status/852912242202992640/photo/1",12.0,10.0,Benny,https://pbs.twimg.com/media/C9YnKK3VoAAxn1E.jpg,great dane,0.7837649999999999,True,2037.0,9658.0,
206,852672615818899456,2017-04-13 23:59:28,Twitter for iPhone,This is Aspen. She's never tasted a stick so succulent. On the verge of tears. A face of pure appreciation.,https://twitter.com/dog_rates/status/852672615818899456/photo/1,12.0,10.0,Aspen,https://pbs.twimg.com/media/C9VNNp1XkAEWRFb.jpg,golden retriever,0.7112350000000001,True,2388.0,15939.0,
207,852553447878664193,2017-04-13 16:05:56,Twitter for iPhone,This is Jarod. He likes having his belly brushed. Tongue ejects when you hit the right spot.,"https://twitter.com/dog_rates/status/852553447878664193/photo/1,https://twitter.com/dog_rates/status/852553447878664193/photo/1",13.0,10.0,Jarod,https://pbs.twimg.com/media/C9Tg1bPW0AkAMDI.jpg,bloodhound,0.186498,True,3885.0,17492.0,
208,852311364735569921,2017-04-13 00:03:59,Twitter for iPhone,This is Wiggles. She would like you to spot her. Probably won't need your help but just in case.,https://twitter.com/dog_rates/status/852311364735569921/photo/1,13.0,10.0,Wiggles,https://pbs.twimg.com/media/C9QEqZ7XYAIR7fS.jpg,barbell,0.971581,False,10961.0,35325.0,
209,852226086759018497,2017-04-12 18:25:07,Twitter Web Client,"Meet General. He wasn't content with the quality of his room. Requested to pupgrade, but was ignored.",https://twitter.com/dog_rates/status/852226086759018497/video/1,14.0,10.0,General,https://pbs.twimg.com/ext_tw_video_thumb/852223481894903808/pu/img/JWNq40ol4DXvHoUP.jpg,prison,0.3527929999999999,False,7570.0,21378.0,
210,852189679701164033,2017-04-12 16:00:27,Twitter for iPhone,This is Sailor. He has collected the best dirt in the area. As any good boy would. Under the impression you know what to do next.,https://twitter.com/dog_rates/status/852189679701164033/photo/1,12.0,10.0,Sailor,https://pbs.twimg.com/media/C9OV99SXsAEmj1U.jpg,barrow,0.42315,False,1741.0,12217.0,
